time,Iplus_norm_offset_0.000,Iplus_norm_offset_0.060,Iplus_norm_offset_0.140,Iplus_norm_offset_0.280,P
0.2880000000000002,0.17790808488350177,0.35760891587109583,0.8268277768603965,0.9732628557087215,0.43589393061488807
0.2900000000000002,0.17579467039721802,0.35506848223573567,0.8257374506407639,0.9730797917194469,0.43583278002663906
0.2920000000000002,0.17370651681966237,0.35254617438995745,0.8246485742176023,0.972896763397503,0.43577194340338515
0.2940000000000002,0.1716433222128294,0.35004186300636353,0.8235611456629627,0.9727137707359267,0.43571141808584773
0.2960000000000002,0.16960478824771097,0.3475554196803061,0.8224751630514585,0.9725308137277581,0.43565120144033936
0.2980000000000002,0.16759062016115892,0.34508671692330456,0.8213906244602651,0.9723478923660372,0.4355912908584968
0.3000000000000002,0.16560052671326395,0.34263562815650656,0.8203075279691129,0.9721650066438056,0.43553168375702433
0.3020000000000002,0.16363422014524265,0.34020202770419994,0.8192258716602865,0.9719821565541068,0.4354723775774473
0.3040000000000002,0.16169141613782817,0.33778579078736876,0.818145653618621,0.9717993420899848,0.43541336978583867
0.3060000000000002,0.15977183377015788,0.3353867935172934,0.8170668719314991,0.9716165632444862,0.4353546578725891
0.3080000000000002,0.15787519547915357,0.33300491288919876,0.8159895246888451,0.9714338200106579,0.43529623935214273
0.3100000000000002,0.15600122701938676,0.33064002677595095,0.8149136099831253,0.9712511123815483,0.4352381117627635
0.3120000000000002,0.1541496574234237,0.32829201392178936,0.813839125909341,0.9710684403502081,0.435180272666283
0.3140000000000002,0.15232021896264444,0.32596075393611457,0.812766070565028,0.9708858039096879,0.4351227196478693
0.3160000000000002,0.15051264710852796,0.32364612728731207,0.8116944420502512,0.9707032030530413,0.4350654503157781
0.3180000000000002,0.1487266804944059,0.3213480152966263,0.8106242384676021,0.9705206377733211,0.43500846230113255
0.32000000000000023,0.14696206087766522,0.31906630013207193,0.8095554579221959,0.9703381080635833,0.4349517532576744
0.32200000000000023,0.14521853310241023,0.3168008648023954,0.8084880985216675,0.9701556139168847,0.43489532086154437
0.32400000000000023,0.1434958450625672,0.31455159315107556,0.8074221583761683,0.9699731553262836,0.43483916281105145
0.32600000000000023,0.14179374766542982,0.3123183698503657,0.806357635598362,0.9697907322848395,0.4347832768264456
0.32800000000000024,0.14011199479564093,0.3101010803953828,0.8052945283034231,0.9696083447856126,0.43472766064969715
0.33000000000000024,0.13845034327960618,0.3078996110982359,0.804232834609032,0.9694259928216657,0.43467231204427637
0.33200000000000024,0.1368085528503304,0.3057138490821955,0.8031725526353729,0.9692436763860619,0.4346172287949316
0.33400000000000024,0.1351863861126756,0.3035436822759078,0.8021136805051289,0.9690613954718666,0.43456240870747775
0.33600000000000024,0.1335836085090367,0.30138899940764696,0.8010562163434801,0.9688791500721453,0.4345078496085759
0.33800000000000024,0.1319999882854217,0.2992496899996108,0.8000001582780994,0.9686969401799659,0.43445354934553204
0.34000000000000025,0.13043529645794344,0.29712564436225475,0.7989455044391506,0.9685147657883976,0.43439950578607955
0.34200000000000025,0.1288893067797074,0.29501675358866836,0.7978922529592829,0.9683326268905103,0.43434571681817097
0.34400000000000025,0.12736179570809866,0.2929229095489927,0.7968404019736288,0.9681505234793755,0.43429218034978123
0.34600000000000025,0.12585254237245638,0.2908440048848739,0.7957899496198017,0.9679684555480668,0.43423889430869755
0.34800000000000025,0.124361328542138,0.2887799330039587,0.7947408940378897,0.9677864230896582,0.4341858566423219
0.35000000000000026,0.1228879385949634,0.28673058807443086,0.7936932333704565,0.9676044260972254,0.4341330653174723
